,Relative CATE Error (percentage),Method
11297,26.12733873441021,GenMatch
11298,4.745747071579774,GenMatch
11299,1.6342869146657617,GenMatch
11300,2.077163817367742,GenMatch
11301,31.754773857522217,GenMatch
11302,31.675508105629756,GenMatch
11303,9.414790773808836,GenMatch
11304,16.855352917364876,GenMatch
11305,4.887099252133604,GenMatch
11306,56.851621624119375,GenMatch
11307,4.865974768534754,GenMatch
11308,28.786740438957363,GenMatch
11309,11.553014948887023,GenMatch
11310,24.685891757855373,GenMatch
11311,24.67556249398822,GenMatch
11312,118.21812353500871,GenMatch
11313,91.04948377861402,GenMatch
11314,13.015760273771793,GenMatch
11315,0.5892236584550027,GenMatch
11316,2.532333923363783,GenMatch
11317,23.36811972690314,GenMatch
11318,42.55665603342621,GenMatch
11319,7.2580284223372855,GenMatch
11320,10.55728553662681,GenMatch
11321,58.426752076891866,GenMatch
11322,32.377904234253265,GenMatch
11323,13.65482061126758,GenMatch
11324,13.342088304244163,GenMatch
11325,14.793210287757965,GenMatch
11326,7.248676385930011,GenMatch
11327,31.74315026299474,GenMatch
11328,29.430218736320363,GenMatch
11329,134.85588536864674,GenMatch
11330,45.466419399781586,GenMatch
11331,0.7708312156902266,GenMatch
11332,23.570999814070014,GenMatch
11333,61.9277934089258,GenMatch
11334,63.123156384113365,GenMatch
11335,34.55898243188582,GenMatch
11336,20.250906816440008,GenMatch
11337,0.15843988301315745,GenMatch
11338,7.700047364864525,GenMatch
11339,17.51294659522521,GenMatch
11340,30.02873418271343,GenMatch
11341,87.18565363485371,GenMatch
11342,24.710582430627788,GenMatch
11343,82.27149020584099,GenMatch
11344,22.636916526022983,GenMatch
11345,39.651592682444864,GenMatch
11346,22.53245485822729,GenMatch
11347,30.29451018321077,GenMatch
11348,25.186744630087187,GenMatch
11349,15.521226705041027,GenMatch
11350,75.43323476265145,GenMatch
11351,15.007497849982329,GenMatch
11352,19.69991508699723,GenMatch
11353,49.685444932793224,GenMatch
11354,23.61206911475838,GenMatch
11355,89.6431528677104,GenMatch
11356,32.94126929650593,GenMatch
11357,23.67854494213479,GenMatch
11358,16.547940369847797,GenMatch
11359,15.284401459958122,GenMatch
11360,61.25422000786314,GenMatch
11361,35.54932604969231,GenMatch
11362,50.76017121863365,GenMatch
11363,74.88871193609542,GenMatch
11364,5.466408977849139,GenMatch
11365,11.7483154705651,GenMatch
11366,56.87927001510613,GenMatch
11367,27.79902023628731,GenMatch
11368,8.761823280753678,GenMatch
11369,5.959821417314522,GenMatch
11370,6.140027678107819,GenMatch
11371,18.785771618811285,GenMatch
11372,29.981797361441707,GenMatch
11373,38.926337709853385,GenMatch
11374,0.4585170734086083,GenMatch
11375,20.735114504665454,GenMatch
11376,57.90126953453216,GenMatch
11377,3.69707073597662,GenMatch
11378,36.31649191997942,GenMatch
11379,39.360955732397414,GenMatch
11380,106.27732511875946,GenMatch
11381,8.454987878968973,GenMatch
11382,31.94362251640383,GenMatch
11383,18.27842735098834,GenMatch
11384,27.34524414180704,GenMatch
11385,25.740629685984633,GenMatch
11386,32.05020717197294,GenMatch
11387,6.877069358365732,GenMatch
11388,30.097027641576833,GenMatch
11389,14.750159347520242,GenMatch
11390,11.71756742505917,GenMatch
11391,68.96743528192391,GenMatch
11392,9.930222643053057,GenMatch
11393,1.4444772391165384,GenMatch
11394,45.45977336845545,GenMatch
11395,13.1248081399083,GenMatch
11396,40.1170710272735,GenMatch
11397,12.889869639214597,GenMatch
11398,9.134373216570262,GenMatch
11399,6.7232508817661145,GenMatch
11400,15.24996802137637,GenMatch
11401,32.582543273824704,GenMatch
11402,9.277162903911382,GenMatch
11403,25.21341043456741,GenMatch
11404,14.4689217531766,GenMatch
11405,9.210715712968394,GenMatch
11406,10.777663337835305,GenMatch
11407,7.308461997927504,GenMatch
11408,32.423617343762,GenMatch
11409,4.759740193810854,GenMatch
11410,39.95822854153052,GenMatch
11411,9.189477821924172,GenMatch
11412,0.22094761404327173,GenMatch
11413,4.2689646937218,GenMatch
11414,84.44662584565896,GenMatch
11415,42.803569336465216,GenMatch
11416,94.24446624341265,GenMatch
11417,11.783103114655374,GenMatch
11418,15.231943835106595,GenMatch
11419,3.532049752221468,GenMatch
11420,9.280579714368422,GenMatch
11421,2.8413138127741435,GenMatch
11422,17.905972535225835,GenMatch
11423,30.00267316924458,GenMatch
11424,12.810934592047232,GenMatch
11425,14.648173407494111,GenMatch
11426,56.468357427956086,GenMatch
11427,18.885927319981384,GenMatch
11428,3.1873896946754465,GenMatch
11429,11.247833636743962,GenMatch
11430,8.848697020620207,GenMatch
11431,11.64232328243275,GenMatch
11432,2.417978612713763,GenMatch
11433,42.68611511734409,GenMatch
11434,16.73614281189966,GenMatch
11435,28.660529835607246,GenMatch
11436,6.477915152622867,GenMatch
11437,54.53312950363862,GenMatch
11438,192.0091979500929,GenMatch
11439,58.027617582587524,GenMatch
11440,31.692093844924518,GenMatch
11441,7.088861921749662,GenMatch
11442,13.827041996991548,GenMatch
11443,12.009940617241927,GenMatch
11444,44.69177841115236,GenMatch
11445,7.683193111074179,GenMatch
11446,6.316712439204276,GenMatch
11447,12.971493728116876,GenMatch
11448,24.512011590201343,GenMatch
11449,104.93892595622508,GenMatch
11450,6.9713123321123325,GenMatch
11451,46.13054189560909,GenMatch
11452,41.513545463254516,GenMatch
11453,14.391952745527886,GenMatch
11454,16.299582618817045,GenMatch
11455,65.52970531286279,GenMatch
11456,55.535665932233314,GenMatch
11457,0.23428372581571597,GenMatch
11458,19.842154207440267,GenMatch
11459,14.254594507917817,GenMatch
11460,23.076097263761536,GenMatch
11461,15.807755421067545,GenMatch
11462,1.3564711125138869,GenMatch
11463,12.175403018577967,GenMatch
11464,9.04877828759009,GenMatch
11465,39.95297038619226,GenMatch
11466,0.05216194808819695,GenMatch
11467,48.30085118621628,GenMatch
11468,39.26484520868622,GenMatch
11469,4.255449151049331,GenMatch
11470,3.211026107569368,GenMatch
11471,87.45175093158447,GenMatch
11472,9.851709033186106,GenMatch
11473,140.93626742110337,GenMatch
11474,42.58205617524832,GenMatch
11475,26.626244617794026,GenMatch
11476,30.731684609278815,GenMatch
11477,35.72422588625255,GenMatch
11478,77.04495121532374,GenMatch
11479,57.754106926983184,GenMatch
11480,1.1096356742235165,GenMatch
11481,18.23526404530618,GenMatch
11482,55.914584272873505,GenMatch
11483,62.999861488322416,GenMatch
11484,20.70948346405721,GenMatch
11485,0.05882217375729095,GenMatch
11486,24.335962371556626,GenMatch
11487,0.7914513616698171,GenMatch
11488,43.84614739078217,GenMatch
11489,105.37048090189289,GenMatch
11490,59.50301278462257,GenMatch
11491,10.948168954475891,GenMatch
11492,27.876386387412964,GenMatch
11493,30.413298829470857,GenMatch
11494,15.305070395414761,GenMatch
11495,1.2759931711067536,GenMatch
11496,3.3447284066968814,GenMatch
11497,11.648696198421959,GenMatch
11498,19.133843214594467,GenMatch
11499,35.360364071721214,GenMatch
11500,12.234559086407277,GenMatch
11501,2.2039774743185565,GenMatch
11502,112.0498508365265,GenMatch
11503,2.02113639330438,GenMatch
11504,77.40971472384143,GenMatch
11505,11.86114505554723,GenMatch
11506,30.3408085832693,GenMatch
11507,11.910876011117418,GenMatch
11508,55.85901481890424,GenMatch
11509,25.55744276478023,GenMatch
11510,7.292515520706293,GenMatch
11511,5.279997681188685,GenMatch
11512,20.252015516917133,GenMatch
11513,19.38949519941945,GenMatch
11514,68.7632523947585,GenMatch
11515,76.08044395005031,GenMatch
11516,2.38456822837183,GenMatch
11517,25.553201073586884,GenMatch
11518,17.419189449121777,GenMatch
11519,10.14109114885905,GenMatch
11520,46.48754019327633,GenMatch
11521,7.455840938042034,GenMatch
11522,0.5590093744613978,GenMatch
11523,2.127175586001593,GenMatch
11524,81.21630476512951,GenMatch
11525,22.048453265242237,GenMatch
11526,12.561705045035227,GenMatch
11527,25.81343841883007,GenMatch
11528,3.245054184096182,GenMatch
11529,0.07291393733002681,GenMatch
11530,29.669825768714386,GenMatch
11531,15.078115780626938,GenMatch
11532,35.46835871621026,GenMatch
11533,75.58079501309747,GenMatch
11534,3.9019319524680682,GenMatch
11535,5.502928561675584,GenMatch
11536,8.092134145666813,GenMatch
11537,19.93811222268866,GenMatch
11538,9.564386459906963,GenMatch
11539,0.3540635227162885,GenMatch
11540,31.326118095870743,GenMatch
11541,50.64057146011508,GenMatch
11542,5.39143914230737,GenMatch
11543,37.307261617264786,GenMatch
11544,41.842352170921444,GenMatch
11545,60.66267964626545,GenMatch
11546,13.460458647310011,GenMatch
11547,6.575926022712022,GenMatch
11548,2.736896894245158,GenMatch
11549,2.7750331648082094,GenMatch
11550,28.78948229088025,GenMatch
11551,25.492808305734616,GenMatch
11552,14.251632109507256,GenMatch
11553,16.31469315897119,GenMatch
11554,18.409475650742916,GenMatch
11555,14.00898020128975,GenMatch
11556,85.2865420747586,GenMatch
11557,2.947498610385708,GenMatch
11558,4.997578761062124,GenMatch
11559,6.658446293461251,GenMatch
11560,62.69875983449409,GenMatch
11561,4.432690699669371,GenMatch
11562,28.258599590296164,GenMatch
11563,30.245626967097078,GenMatch
11564,4.6560570045421645,GenMatch
11565,20.622270952886716,GenMatch
11566,34.20773520689695,GenMatch
11567,16.71443999719354,GenMatch
11568,68.41899983031009,GenMatch
11569,7.2166248816413034,GenMatch
11570,58.639715850192964,GenMatch
11571,17.539673045895814,GenMatch
11572,36.733358712507766,GenMatch
11573,68.90750338972408,GenMatch
11574,9.864171582901053,GenMatch
11575,73.4424901709462,GenMatch
11576,41.85966400099393,GenMatch
11577,14.58145370273272,GenMatch
11578,51.805921075126825,GenMatch
11579,32.505609548010426,GenMatch
11580,11.639582257562692,GenMatch
11581,17.26794001532169,GenMatch
11582,4.55493824952459,GenMatch
11583,25.87916142986496,GenMatch
11584,70.59787274284355,GenMatch
11585,38.361842037391774,GenMatch
11586,30.169733558204747,GenMatch
11587,26.813027601039636,GenMatch
11588,42.26884682387793,GenMatch
11589,36.436675510098794,GenMatch
11590,38.36785404530754,GenMatch
11591,50.28668007446504,GenMatch
11592,86.07662136082833,GenMatch
11593,57.68133145939214,GenMatch
11594,20.03066651282256,GenMatch
11595,19.20563224196396,GenMatch
11596,29.404779781420075,GenMatch
11597,27.121047297265665,GenMatch
11598,6.4430771957418,GenMatch
11599,49.93825810011346,GenMatch
11600,38.64815311879322,GenMatch
11601,47.862337325254366,GenMatch
11602,30.754852783529802,GenMatch
11603,10.772640434901145,GenMatch
11604,23.37538563220074,GenMatch
11605,56.44108214182343,GenMatch
11606,5.179473753955227,GenMatch
11607,13.589292088862189,GenMatch
11608,76.77933251321663,GenMatch
11609,113.95972843338828,GenMatch
11610,21.45081981531062,GenMatch
11611,4.577594373056158,GenMatch
11612,10.435942368323394,GenMatch
11613,80.16087280492188,GenMatch
11614,41.89359461809452,GenMatch
11615,45.11408112438039,GenMatch
11616,15.042096652700376,GenMatch
11617,13.579975334696975,GenMatch
11618,47.07235759875159,GenMatch
11619,2.720909889831632,GenMatch
11620,17.122753498541783,GenMatch
11621,46.97532507872104,GenMatch
11622,26.74094627711325,GenMatch
11623,55.78148244028098,GenMatch
11624,20.991315134847866,GenMatch
11625,20.654227392216168,GenMatch
11626,63.620001691481406,GenMatch
11627,6.844777914086916,GenMatch
11628,11.120595998353105,GenMatch
11629,48.518973977307596,GenMatch
11630,12.410003312434721,GenMatch
11631,0.3348139345381332,GenMatch
11632,44.09021232969835,GenMatch
11633,33.87047271289337,GenMatch
11634,78.97698327086518,GenMatch
11635,7.411330822340433,GenMatch
11636,33.985810336073314,GenMatch
11637,3.1188719107452396,GenMatch
11638,48.95271391774247,GenMatch
11639,0.06771506632586684,GenMatch
11640,115.70650588871045,GenMatch
11641,33.687048673754184,GenMatch
11642,31.390058449087316,GenMatch
11643,35.02129549082663,GenMatch
11644,16.09618135990046,GenMatch
11645,75.09444815822958,GenMatch
11646,64.05438336225319,GenMatch
11647,105.7621420145442,GenMatch
11648,7.343955570856947,GenMatch
11649,36.82917580548859,GenMatch
11650,7.215686369708645,GenMatch
11651,137.58128024682892,GenMatch
11652,10.062402777868417,GenMatch
11653,26.555283333110914,GenMatch
11654,14.087984012751647,GenMatch
11655,22.97494154316398,GenMatch
11656,4.668187021027487,GenMatch
11657,9.979956909519432,GenMatch
11658,6.76091734925825,GenMatch
11659,1.6412224934432909,GenMatch
11660,17.962784907857497,GenMatch
11661,36.03527570570361,GenMatch
11662,16.6237780235236,GenMatch
11663,7.129417340066088,GenMatch
11664,7.440090049252301,GenMatch
11665,37.25908164552215,GenMatch
11666,28.604567565106574,GenMatch
11667,6.52724294356853,GenMatch
11668,35.99745537994655,GenMatch
11669,15.20190976624088,GenMatch
11670,10.655707943024119,GenMatch
11671,54.78834362701611,GenMatch
11672,1.2465177417478912,GenMatch
11673,16.649067743204185,GenMatch
11674,19.21818306803479,GenMatch
11675,56.187336526398354,GenMatch
11676,40.02126401599687,GenMatch
11677,5.479756619754095,GenMatch
11678,53.56075909904649,GenMatch
11679,28.46482344078346,GenMatch
11680,2.4804636875119983,GenMatch
11681,3.819455054104991,GenMatch
11682,20.718534460310618,GenMatch
11683,132.0700063215585,GenMatch
11684,58.13065528351077,GenMatch
11685,26.09714573704458,GenMatch
11686,32.55243121636784,GenMatch
11687,11.292678097671462,GenMatch
11688,0.3019194005024449,GenMatch
11689,2.885236829011671,GenMatch
11690,9.81320810412072,GenMatch
11691,14.784696598680444,GenMatch
11692,8.545827824684768,GenMatch
11693,45.48113695969246,GenMatch
11694,8.870740128379635,GenMatch
11695,7.042026759646398,GenMatch
11696,3.3611272190260557,GenMatch
11697,41.051972258525296,GenMatch
11698,60.424904360502275,GenMatch
11699,33.00644378267473,GenMatch
11700,3.930859111718636,GenMatch
11701,4.1558938498535465,GenMatch
11702,55.4362898511844,GenMatch
11703,36.06540667746976,GenMatch
11704,54.414911915124144,GenMatch
11705,51.0628702260089,GenMatch
11706,26.028680200588973,GenMatch
11707,8.326353089288606,GenMatch
11708,52.12235981502098,GenMatch
11709,8.470663936955669,GenMatch
11710,28.414562404620792,GenMatch
11711,40.98979653368622,GenMatch
11712,20.59972438624252,GenMatch
11713,24.607879694604843,GenMatch
11714,3.529383525809162,GenMatch
11715,18.699056068388906,GenMatch
11716,43.955026544650025,GenMatch
11717,22.3729200868613,GenMatch
11718,1.5965751126166827,GenMatch
11719,51.22258104219502,GenMatch
11720,100.7379382881624,GenMatch
11721,0.7346972655108808,GenMatch
11722,25.540935666882618,GenMatch
11723,14.511197966191908,GenMatch
11724,35.99229661428341,GenMatch
11725,4.0119989348291805,GenMatch
11726,24.85568464130379,GenMatch
11727,31.175285911192553,GenMatch
11728,22.805297295602283,GenMatch
11729,53.44542153941012,GenMatch
11730,78.80929688763767,GenMatch
11731,6.129965274518801,GenMatch
11732,16.975722883084167,GenMatch
11733,11.411625646401035,GenMatch
11734,39.23434726431395,GenMatch
11735,0.6856858585446294,GenMatch
11736,22.391388648054853,GenMatch
11737,3.4540083911262203,GenMatch
11738,7.995094498346223,GenMatch
11739,49.77315809448169,GenMatch
11740,11.135366219800744,GenMatch
11741,41.899055321946754,GenMatch
11742,59.84481497261898,GenMatch
11743,9.058161158804769,GenMatch
11744,16.44950739184349,GenMatch
11745,9.179646017631478,GenMatch
11746,4.581709385532755,GenMatch
11747,23.582318577799686,GenMatch
11748,25.66171089679539,GenMatch
11749,25.006007019830296,GenMatch
11750,37.91457882807679,GenMatch
11751,11.629127413623442,GenMatch
11752,31.90928316885869,GenMatch
11753,21.742516377332528,GenMatch
11754,16.971056389166662,GenMatch
11755,89.94155108416166,GenMatch
11756,29.533495470600148,GenMatch
11757,17.74034846993173,GenMatch
11758,30.57232172339474,GenMatch
11759,6.117728009586031,GenMatch
11760,66.48740453271316,GenMatch
11761,24.94351810187856,GenMatch
11762,35.22416872141421,GenMatch
11763,29.304517439758644,GenMatch
11764,7.666634803084646,GenMatch
11765,31.005653398195378,GenMatch
11766,14.073898511417237,GenMatch
11767,31.215819999524335,GenMatch
11768,15.198630284528122,GenMatch
11769,38.42883762093508,GenMatch
11770,130.10616124254085,GenMatch
11771,9.035578321761578,GenMatch
11772,7.697861372666289,GenMatch
11773,28.365484366103257,GenMatch
11774,8.227339215940574,GenMatch
11775,23.965636843150836,GenMatch
11776,152.99328210299257,GenMatch
11777,10.936542047755676,GenMatch
11778,56.22410973138729,GenMatch
11779,13.783384065683304,GenMatch
11780,15.152002703875569,GenMatch
11781,24.791502901745933,GenMatch
11782,36.965808109912196,GenMatch
11783,4.556739252722889,GenMatch
11784,150.85360332511263,GenMatch
11785,19.637060165704128,GenMatch
11786,16.72799379074309,GenMatch
11787,51.434438797909706,GenMatch
11788,33.29957627947691,GenMatch
11789,105.34606938972695,GenMatch
11790,8.453382922896177,GenMatch
11791,9.904494186381786,GenMatch
11792,66.3532948450072,GenMatch
11793,40.709784243459616,GenMatch
11794,1.2352873260617663,GenMatch
11795,54.26268804481047,GenMatch
11796,8.684868095623756,GenMatch
11797,40.06932587174033,GenMatch
11798,42.784525477411044,GenMatch
11799,3.4979877402680075,GenMatch
11800,5.312789679528781,GenMatch
11801,13.809456314194243,GenMatch
11802,8.208678946357194,GenMatch
11803,1.1961506193061295,GenMatch
11804,19.887600249540267,GenMatch
11805,54.45051096272694,GenMatch
11806,2.8659552298213344,GenMatch
11807,4.246312492646787,GenMatch
11808,15.116390867354687,GenMatch
11809,8.794296590055659,GenMatch
11810,29.289394172974482,GenMatch
11811,45.41506185823342,GenMatch
11812,19.98663146974113,GenMatch
11813,6.63370276495032,GenMatch
11814,4.147496431509966,GenMatch
11815,49.75074776754345,GenMatch
11816,11.431880129176932,GenMatch
11817,36.79543009466299,GenMatch
11818,53.945157108839716,GenMatch
11819,36.129372514429086,GenMatch
11820,11.047381189180257,GenMatch
11821,10.122771403052367,GenMatch
11822,3.940566712437675,GenMatch
11823,57.07446312042882,GenMatch
11824,19.023739665387243,GenMatch
11825,29.631408836753202,GenMatch
11826,11.820256260841308,GenMatch
11827,12.252274571581868,GenMatch
11828,22.034322833877706,GenMatch
11829,61.187102341074585,GenMatch
11830,11.346848903557474,GenMatch
11831,41.31081033492801,GenMatch
11832,6.692837577799564,GenMatch
11833,26.325726038956226,GenMatch
11834,4.464909596376613,GenMatch
11835,10.4499260199306,GenMatch
11836,7.916313160922951,GenMatch
11837,5.957513865216189,GenMatch
11838,46.00456493510626,GenMatch
11839,54.637770985667046,GenMatch
11840,60.218542588188484,GenMatch
11841,11.611689611917564,GenMatch
11842,55.70519005006431,GenMatch
11843,5.109294316796826,GenMatch
11844,6.845113167038804,GenMatch
11845,32.32464978614011,GenMatch
11846,79.14979271018639,GenMatch
11847,8.571054978400394,GenMatch
11848,36.137538440786166,GenMatch
11849,26.481642772995627,GenMatch
11850,32.58579083201754,GenMatch
11851,4.130396513822525,GenMatch
11852,55.32914331380153,GenMatch
11853,8.93983164405073,GenMatch
11854,70.45397005592824,GenMatch
11855,24.198662455923873,GenMatch
11856,65.4290957088284,GenMatch
11857,53.19075644637529,GenMatch
11858,0.5074000689365732,GenMatch
11859,44.24754412860821,GenMatch
11860,67.92762939889356,GenMatch
11861,13.813063083855335,GenMatch
11862,88.43965485992287,GenMatch
11863,1.4591628958910003,GenMatch
11864,36.89396559168212,GenMatch
11865,12.615180035262464,GenMatch
11866,23.292896207310164,GenMatch
11867,103.83424638682193,GenMatch
11868,26.930432819845247,GenMatch
11869,44.811846134893855,GenMatch
11870,50.926121797499235,GenMatch
11871,20.815702303459148,GenMatch
11872,55.61974018388219,GenMatch
11873,44.71455666039078,GenMatch
11874,6.363468962162849,GenMatch
11875,9.855849037492803,GenMatch
11876,34.74209821399565,GenMatch
11877,25.440598201690218,GenMatch
11878,10.760217992496687,GenMatch
11879,8.50079211725452,GenMatch
11880,20.54571176862937,GenMatch
11881,49.2299666960798,GenMatch
11882,28.360789792693186,GenMatch
11883,21.61263900915558,GenMatch
11884,70.02150737527265,GenMatch
11885,6.1185560340935075,GenMatch
11886,7.7771902809448585,GenMatch
11887,87.0549727756255,GenMatch
11888,1.5476091589012446,GenMatch
11889,25.560752538305493,GenMatch
11890,29.670070697674163,GenMatch
11891,24.86130998151632,GenMatch
11892,25.70793071441958,GenMatch
11893,2.543468879629592,GenMatch
11894,15.655013994310979,GenMatch
11895,51.49316520455739,GenMatch
11896,1.6133189587157395,GenMatch
11897,7.249506965747589,GenMatch
11898,28.308310944423337,GenMatch
11899,1.5211957111776042,GenMatch
11900,19.50582888454029,GenMatch
11901,21.061422503049094,GenMatch
11902,20.09954127636609,GenMatch
11903,8.06054931890554,GenMatch
11904,55.69399994404256,GenMatch
11905,20.68506795925823,GenMatch
11906,66.64813287168177,GenMatch
11907,16.216063849008442,GenMatch
11908,8.294143561268159,GenMatch
11909,70.27306248075239,GenMatch
11910,3.032228933352435,GenMatch
11911,91.45787993827878,GenMatch
11912,22.75913640131463,GenMatch
11913,3.5947427799015754,GenMatch
11914,23.774421300129024,GenMatch
11915,16.81108449088112,GenMatch
11916,9.060233178581697,GenMatch
11917,53.30679311898575,GenMatch
11918,31.366481373074244,GenMatch
11919,1.7438015543764875,GenMatch
11920,20.031387497233904,GenMatch
11921,27.364351241760797,GenMatch
11922,1.2794982128560821,GenMatch
11923,25.904528737901668,GenMatch
11924,13.25406702799049,GenMatch
11925,43.8416916710629,GenMatch
11926,4.257231211430829,GenMatch
11927,8.256155917023696,GenMatch
11928,8.64470597630868,GenMatch
11929,21.9929376170724,GenMatch
11930,55.975185497256334,GenMatch
11931,8.84207005243584,GenMatch
11932,16.543967020006637,GenMatch
11933,16.58397770398722,GenMatch
11934,23.004117732348547,GenMatch
11935,70.3179560575074,GenMatch
11936,37.81542763742533,GenMatch
11937,0.12189551888539922,GenMatch
11938,4.412164376703659,GenMatch
11939,16.94810036101772,GenMatch
11940,20.91261492124204,GenMatch
11941,14.258076984329367,GenMatch
11942,4.884318448287965,GenMatch
11943,107.76425281844304,GenMatch
11944,10.973250851790317,GenMatch
11945,11.260976101939079,GenMatch
11946,1.4865870402612773,GenMatch
11947,52.290153806284714,GenMatch
11948,12.785844549998714,GenMatch
11949,20.862829714371024,GenMatch
11950,70.02503398949244,GenMatch
11951,26.233641815943226,GenMatch
11952,3.047655646968889,GenMatch
11953,57.24208822597724,GenMatch
11954,62.78137325177256,GenMatch
11955,2.0964685904947307,GenMatch
11956,3.666749477439357,GenMatch
11957,8.88098439402184,GenMatch
11958,16.053706640332255,GenMatch
11959,18.514561587996813,GenMatch
11960,1.0051719297531894,GenMatch
11961,44.79221936865963,GenMatch
11962,12.650410795711037,GenMatch
11963,9.176745207702643,GenMatch
11964,3.5319013665067476,GenMatch
11965,53.380192976984574,GenMatch
11966,51.853618891176964,GenMatch
11967,40.69199590601327,GenMatch
11968,21.06350534405784,GenMatch
11969,75.90887299379322,GenMatch
11970,6.50724439035471,GenMatch
11971,26.970559983089675,GenMatch
11972,17.63090619898289,GenMatch
11973,27.477033600762724,GenMatch
11974,23.42677840888224,GenMatch
11975,57.235264705250465,GenMatch
11976,22.286235081009544,GenMatch
11977,27.55082899660811,GenMatch
11978,109.47610558877517,GenMatch
11979,14.669530322193452,GenMatch
11980,2.7715295934893205,GenMatch
11981,0.5267207325001954,GenMatch
11982,1.3986455506585889,GenMatch
11983,3.6973298929810556,GenMatch
11984,0.7127333027065469,GenMatch
11985,23.042553065747235,GenMatch
11986,27.9332607521245,GenMatch
11987,16.113674607875776,GenMatch
11988,34.83066886741014,GenMatch
11989,31.37379740717765,GenMatch
11990,38.58706829495442,GenMatch
11991,15.987507267557527,GenMatch
11992,25.20974514264075,GenMatch
11993,12.081886313436986,GenMatch
11994,26.41227901902033,GenMatch
11995,70.32956856275435,GenMatch
11996,4.655298525241564,GenMatch
11997,64.27833707523138,GenMatch
11998,26.52842627015433,GenMatch
11999,23.738709874296912,GenMatch
12000,3.737427127986774,Propensity Score
12001,6.589305449530175,Propensity Score
12002,2.304386187971445,Propensity Score
12003,4.961197233462622,Propensity Score
12004,10.759234329077678,Propensity Score
12005,15.220541579622438,Propensity Score
12006,10.741602801615251,Propensity Score
12007,1.4579023636197734,Propensity Score
12008,3.469617834776527,Propensity Score
12009,3.678606108748745,Propensity Score
12010,3.1515170146542557,Propensity Score
12011,7.380463947980492,Propensity Score
12012,1.2747853043336665,Propensity Score
12013,11.910640444995433,Propensity Score
12014,1.4238228776389716,Propensity Score
12015,3.218830590408976,Propensity Score
12016,10.464133635696154,Propensity Score
12017,5.34721481126145,Propensity Score
12018,3.3880695342019993,Propensity Score
12019,9.846769130781,Propensity Score
12020,7.813214320556448,Propensity Score
12021,7.892240090191338,Propensity Score
12022,6.70032760562084,Propensity Score
12023,4.489107070535498,Propensity Score
12024,4.886566643022343,Propensity Score
12025,6.8152009426595885,Propensity Score
12026,0.18318982586815538,Propensity Score
12027,7.386410742612398,Propensity Score
12028,20.777410477682807,Propensity Score
12029,11.74069200130715,Propensity Score
12030,14.473098716921355,Propensity Score
12031,2.851572503819039,Propensity Score
12032,2.461884823521838,Propensity Score
12033,1.218962418197626,Propensity Score
12034,0.641348335931774,Propensity Score
12035,3.9800914762938575,Propensity Score
12036,8.601591758314028,Propensity Score
12037,7.961538009404376,Propensity Score
12038,6.610395156024601,Propensity Score
12039,4.112978092824799,Propensity Score
12040,3.779438942546277,Propensity Score
12041,11.141932263329243,Propensity Score
12042,12.324887125234682,Propensity Score
12043,2.415551351490721,Propensity Score
12044,1.9095439288032978,Propensity Score
12045,9.64697487613346,Propensity Score
12046,15.443399003196866,Propensity Score
12047,3.162420994273152,Propensity Score
12048,18.79401043620513,Propensity Score
12049,1.2237051008509785,Propensity Score
12050,4.956881969878382,Propensity Score
12051,1.2207674079654451,Propensity Score
12052,9.771056680271254,Propensity Score
12053,5.767359091104556,Propensity Score
12054,1.853316385955512,Propensity Score
12055,21.588078567805997,Propensity Score
12056,8.36526811754166,Propensity Score
12057,4.565665395919112,Propensity Score
12058,1.8891610838393433,Propensity Score
12059,2.9382337108600285,Propensity Score
12060,2.4950061300147435,Propensity Score
12061,10.027125236007414,Propensity Score
12062,0.2019044702241986,Propensity Score
12063,3.8288797207400616,Propensity Score
12064,0.007488407143842989,Propensity Score
12065,0.19575292771307792,Propensity Score
12066,2.444615248282908,Propensity Score
12067,8.070859839353565,Propensity Score
12068,6.837361125650276,Propensity Score
12069,3.4954731918321396,Propensity Score
12070,1.3006559304613907,Propensity Score
12071,9.383497034370489,Propensity Score
12072,4.823495815916182,Propensity Score
12073,9.584015540939864,Propensity Score
12074,5.180558520853342,Propensity Score
12075,3.052734490002748,Propensity Score
12076,2.527898574382068,Propensity Score
12077,10.147662186003494,Propensity Score
12078,7.110173067648133,Propensity Score
12079,2.6305662141701305,Propensity Score
12080,2.8887027626349364,Propensity Score
12081,1.096900233528231,Propensity Score
12082,3.060350499659683,Propensity Score
12083,1.9888586464765914,Propensity Score
12084,0.36945687668588106,Propensity Score
12085,3.991604935401296,Propensity Score
12086,3.596755618998747,Propensity Score
12087,0.1301538429126509,Propensity Score
12088,8.754859713115918,Propensity Score
12089,1.0316506925566669,Propensity Score
12090,5.757832414430494,Propensity Score
12091,7.566865867626557,Propensity Score
12092,5.095431523087428,Propensity Score
12093,0.3750086048791468,Propensity Score
12094,0.9795462419664667,Propensity Score
12095,3.5768589782655194,Propensity Score
12096,4.554939910148439,Propensity Score
12097,7.370886340842346,Propensity Score
12098,1.127672938506608,Propensity Score
12099,2.8529172441781503,Propensity Score
12100,1.7572600191487506,Propensity Score
12101,2.4849141521974185,Propensity Score
12102,2.3415680569411665,Propensity Score
12103,1.045218416397851,Propensity Score
12104,5.190491732754781,Propensity Score
12105,8.69924816672082,Propensity Score
12106,5.044477860824317,Propensity Score
