,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,avg.CATE,std.CATE,re78,treat,avg.Diameter,std.gbr.CATE,avg.gbr.CATE,std.gp.CATE,avg.gp.CATE,std.br.CATE,avg.br.CATE
606,1368.5748050689695,-2025.4694213867192,,3338.9654300689695,-1694.5826015472412,,1200.7487796783448,495.5668457031247,2183.1235137939448,,-74.00365257263184,1772.0357147216796,,-191.38459434509286,-450.6848506927495,-911.9105434417729,1572.418823623657,,118.03974914550781,-3161.5082302093506,-564.5791687011715,,2263.505874633789,431.1538944244385,1043.1405887603755,1090.1642303466797,986.3640110015872,,786.6955169677735,,483.04009437561035,-31.05494346618616,3775.931433486938,,2867.4594821929927,-843.7288726806642,447.3065677642826,,3351.701669692993,517.992651748657,1142.1112091064456,361.49830055236816,,444.8466156005861,-1746.5713985443115,694.6774295806881,1200.8883056640625,,,-2034.8479854583738,2323.6604492187503,3635.503469848633,2590.0926883697507,-467.1327693939211,-997.362725830078,,,67.99035377502423,124.19151649475089,1501.460678100586,1907.2829563140867,926.9083831787111,,-780.1459442138671,,993.1430484771731,-1503.3364318847662,-2337.9098384857175,-1067.645299911499,3114.8451847076417,-779.6192657470701,,2721.4026092529293,-629.1838775634765,,-663.7390132904052,1929.2897125244144,421.29419860839835,,1755.789999771118,945.6100976250407,945.206338525448,0.0,0.0,8.366671235100682,945.206338525448,945.6100976250407,69.39474247234735,536.9417687302987,2345.050599026113,1571.806763427518
607,-305.01255798339844,,-4005.4029388427743,66.65728149414008,,-278.28307800292987,310.50868225097656,-3505.717962646485,,-2811.0545989990233,991.5949127197264,-3828.171710205077,-2154.4647125244146,,-4292.2325134277335,2281.3445220947265,-4235.655413818358,3133.588613891601,-432.86558532714844,,,-2046.0506927490233,-1206.9661468505856,-3779.2306549072264,-142.71573181152417,,-1287.1844329833984,-1136.100317382813,-1506.8210235595707,-1110.6547576904295,1484.228540039062,,-2683.041732788086,,713.2968627929695,-1282.987265014649,-821.8947357177731,39.426025390625,-1506.242636108399,,-2642.7179718017587,-829.5805419921871,1606.9530670166018,,,1783.1992614746096,-1938.0071868896484,-840.6470794677734,,-3752.230136108399,1067.379653930664,-2327.7856872558596,-2781.9241790771493,844.9313171386721,,-2168.819674682617,-1398.3819671630863,-304.21051025390625,,-1998.2318756103518,-1122.1939544677734,,-1553.948526000976,-1062.1229095458984,-2530.847940063477,-420.0476165771488,-1011.3439453125011,,,1381.990731811523,-2564.650869750976,-1656.8336029052734,-390.66990051269477,,-273.8394226074224,-4254.462557983398,-94.10168151855487,,-468.10031738281305,-2920.519540405274,-873.5719794744969,1481.238708397956,0.0,0.0,42372.75524786949,1481.238708397956,-873.5719794744969,90.3431633776143,-1136.9292002759844,2352.062116053954,1410.4249563964017
608,,-16864.017358398436,-14057.31237792969,-21886.073925781253,-19043.0701171875,,-15897.057592773437,-15035.266186523439,,-17727.7392578125,-17228.637841796874,-18807.0087890625,-19992.0474609375,,-18727.40187988281,-20063.547338867185,-21569.267797851564,,-10881.626220703123,-16195.790405273436,,-17284.902636718747,-21837.255810546874,-19783.812158203124,,-17430.80908203125,-18190.876000976565,-22181.84665527344,-20992.687866210938,-15602.537548828124,,-18338.384570312497,-19190.992480468747,-18642.601000976563,-19461.16689453125,,-23113.489526367186,-19470.87060546875,-17459.80646972656,,,-16626.230859375,-19850.485986328124,-16495.107714843747,-18687.70100097656,-20483.24493408203,-16115.245385742188,,-19760.66994628906,-16902.82414550781,,-19010.539794921875,-15149.879052734375,,-21274.322314453126,-23897.150073242185,-19446.147021484372,-19355.082812499997,,-16665.1515625,-17348.998681640627,,-14372.0439453125,-17721.049951171874,-14842.184472656249,-19252.678393554685,-13220.6732421875,,,-20583.0771484375,-16744.690136718753,-21862.2287109375,-17739.92385253906,,-20150.48759765625,-20501.011962890625,-17952.402880859372,-20913.088500976562,-20114.574169921874,,-18095.35672313052,3619.8163771771187,30247.5,0.0,551608629.2815162,3619.8163771771187,-18095.35672313052,90.34316337775516,-17713.91556745232,2360.008577240998,-18079.6766237961
609,,-2870.9845825195316,-3381.6960327148445,-1335.420678710937,-1941.9579589843743,-2669.4931640625,,-4872.083081054687,,-877.8733520507812,-2385.238745117188,184.85496826171857,,-2259.4637451171875,-3885.418212890625,-1202.0723373413093,,-1735.7591918945309,-1203.3436645507818,-6065.425976562499,-3259.1053222656246,-3406.446557617188,-2210.1047851562507,,-3258.189208984374,,-2018.4785278320305,-3471.0536483764654,-3609.149658203126,,-106.56062011718768,-5458.054565429687,,-2304.0652221679693,-2888.8784667968757,-3800.389782714844,-2344.0662826538082,-4449.508081054688,,-289.5234741210943,-3511.1291137695316,-6133.478588867188,-539.9569091796875,,-2300.671228027343,-6070.364196777344,,-729.2483520507812,-399.79636230468805,-829.8985839843745,-1823.982287597657,,-3939.558703613282,-3646.109484863281,486.29934082031286,,-4616.355871582031,-228.31932373046857,-143.39133300781214,,-2521.829150390625,,-2342.2145629882807,-1735.8291748046877,,-4294.793884277344,-4331.808239746094,-2310.992761230469,271.8733901977539,,-1480.5782958984373,-2452.945581054687,-3490.288903808594,-2123.5299560546873,,-1923.5299316406245,933.0132324218748,-4294.027354431153,-2939.1438964843755,,-2521.621772211533,1468.8441303892344,12780.01953125,0.0,368786.01918493514,1468.8441303892344,-2521.621772211533,90.34316337775492,-2399.0016929070666,2353.1575208129243,-976.0077823690248
610,1932.3381835937498,,671.4786331176756,2710.4784133911135,,438.78480987548846,1446.437031555176,3917.378710937499,1874.4937988281254,666.7342971801754,,-741.1199020385748,2123.1583206176747,972.238301086426,,-1541.1011032104489,1612.4717285156257,-1361.1826950073246,514.3840042114261,,2543.9900878906246,794.4995803833008,,2297.9894729614252,2681.861592102051,,566.1019729614254,39.04594726562573,,973.387939453125,3619.369380187988,-1237.3621871948244,-728.316142272949,1002.3797607421884,,2874.033174133301,637.8467483520508,,2925.1960159301752,1805.475341796875,2121.5512161254883,2202.596943664551,,-8.118359375000182,,1625.0454589843748,-1616.5398727416996,3957.9310012817386,,2167.1598342895504,604.1562210083011,3661.3040481567386,,2067.7767532348635,4332.108691406251,-493.2532516479496,1404.2865722656243,978.3930374145502,3546.1504592895503,,-346.1234176635744,,1270.6424026489258,4090.795703124999,-32.67991180419904,1059.5878372192383,2646.955586242676,,841.0299026489256,1786.9949905395506,520.4212646484375,,,-985.6123825073246,596.469502258301,2741.9297851562496,166.245849609375,,794.4995803833008,3697.7437454223627,554.531895467366,1521.5469382963238,3412.955078125,0.0,1014843.3589131238,1521.5469382963238,554.531895467366,89.80371264095959,1310.8810978980857,2342.3635214082115,-2781.321775291234
611,563.789794921875,5544.168164062499,,1670.3050003051758,3586.8324218749995,,5108.934082031249,386.900634765625,2404.7190429687507,2789.6436721801765,-794.0483688354489,,1567.2486328124996,1995.8573928833011,5121.760498046875,,2135.9109375000007,3120.4903320312505,-370.2879196166987,,4171.991845703125,4395.533789062501,,1571.8328125000007,4611.491259765625,3922.9010452270504,,-433.7620117187498,1043.7201171875004,,254.0025588989256,1670.0319335937493,,5176.001220703125,355.7722854614258,2367.6697753906246,3485.908222961427,-3206.5767868041994,2653.793994140625,,,557.9923049926756,4444.110664367676,2520.776562500001,-903.6578125000005,289.29941406249964,,5941.820312499999,,3690.4325195312495,-23.581835937499818,3336.6346878051763,5771.957714843751,1884.5593750000007,201.757080078125,,2392.6613281249993,3500.0118164062505,,-365.8153610229492,3713.5849319458002,1757.2503906250004,1988.5759963989249,,644.8726760864256,3953.3765625000005,,1183.3911621093748,703.8960449218748,,640.8226074218746,5503.29482421875,2561.6395217895506,1948.395996093749,,3047.0792480468745,2371.0839355468743,640.537109375,4643.226972961425,,1385.5656234851365,1736.5741020168807,7094.919921875,0.0,7737106.2884881245,1736.5741020168807,1385.5656234851365,90.34316337775509,2149.1078858040405,2340.460434356677,-4319.835934551205
612,-2920.7800048828126,,3605.9355834960943,-4855.007421875,-3726.442846679687,2041.697448730469,,-2282.968313598633,,-2414.9001953125,-4167.6166015625,-3404.378515625,-824.0593505859374,,-559.8134643554686,-5631.767370605468,,-2266.974584960937,-1048.5078613281248,-4212.063562011719,,-2046.8616333007812,-2285.466738891602,813.4546997070312,-596.7947753906246,554.1229125976565,,-1776.6954833984373,-2953.230737304688,,-4954.360205078125,-3866.2371337890627,-2345.3781127929688,-3148.6414459228513,-1010.0893188476564,,-4911.114306640626,-3574.067272949219,,-425.952819824219,-4292.54501953125,-621.7210815429685,2001.8392700195309,,-275.58443603515616,,-1838.9489990234374,-3162.878002929687,-1435.2493530273437,,-3035.886840820312,-1952.5373901367184,-520.0761474609376,,1681.5484497070315,-3240.9535675048833,,-3901.8199218750005,-786.0853515624999,-2220.3985107421877,633.733642578125,-2713.5687499999995,,-3620.7956542968745,,-1146.6909423828124,-2776.7494873046876,-1809.359729003906,-947.5509399414063,,2326.150390625,-882.6747680664062,,-902.1845458984376,-3442.477981567383,2786.8228637695315,,-5527.158398437499,-1870.6626220703129,-1146.5462890625,-952.4493933435951,1267.8501125804262,3746.700927734375,0.0,25.30593563366245,1267.8501125804262,-952.4493933435951,72.97230801377619,-1841.7963789988796,2334.24487328078,1269.5558922872478
613,,-1432.8120483398443,3521.4544738769537,-524.7179748535154,-418.5432800292974,1381.3518737792974,-1011.4872863769533,,,2366.203887939453,2548.0959106445316,-89.79721069335938,-213.4812377929693,,99.00342407226617,-154.5274841308592,946.0558654785154,3407.2395080566403,,-719.1067382812507,,1470.7577270507818,-432.0734680175783,589.9096740722653,,469.57702026367224,3085.2261901855463,-639.3350341796877,-1860.562664794922,-1114.2293762207028,,3375.2102233886717,-186.30183715820294,138.54634399414135,710.6930541992188,,745.7249938964842,1922.6938293457033,1087.1419860839842,,-156.01638793945312,,198.90332641601526,-2555.053173828125,-2290.6065734863278,,475.57820434570294,75.04161376953107,-210.4697937011715,571.3493530273436,,1600.70317993164,,3046.426977539062,326.4851379394531,1413.7076110839844,1907.2991516113289,651.8982360839846,913.6676452636721,,1496.3914855957028,,817.6731079101564,1637.6796447753904,1841.6987915039062,200.44246215820294,-1369.5821472167963,,,1493.3283264160154,1766.347467041015,1136.1060302734377,596.0828308105465,-2025.4807739257812,1268.0826110839844,,,-412.2439270019531,-270.8605590820316,122.41265258789008,-261.67545003782044,1094.2647329060342,12573.9697265625,0.0,266794.6333888389,1094.2647329060342,-261.67545003782044,90.34316337775516,515.8269573456139,2345.7307203492655,-373.4971802110405
614,-1079.5580566406252,,1070.9364013671875,-730.7695922851562,-1105.5012939453127,,-1203.0613403320312,1407.1772827148438,-1614.94873046875,-742.84375,,-416.0157104492182,-1420.8965454101562,,1307.5304199218754,-801.5929687500002,,-160.09599609374982,-1379.8052978515625,-1658.380236816406,-154.22845458984375,,-4.697778320311954,-125.96464843750073,669.4454467773439,,3208.188366699218,-1433.5892944335938,,-943.7621093750004,-1357.8187744140632,2814.092639160156,,382.67324218749945,82.64522705078161,108.59141845703107,,-1180.2867187499996,1275.5139282226564,-279.90109863281214,,1073.0465820312493,-971.734155273437,96.80278320312482,-649.3210266113283,2674.8023681640625,,49.77174072265643,33.85601806640625,-117.46630859375,-1367.0250976562502,,-556.2207885742182,3477.4937255859368,,-780.0114868164055,1603.0016845703121,-2499.3743041992193,,708.5232666015627,1170.172985839844,-2412.9735900878904,,-1326.9566650390625,,-881.9067504882814,-1951.081488037109,-229.05360107421893,-540.3841552734375,,1537.9413085937504,-1052.02099609375,,-498.21009521484393,276.8785888671873,281.9727416992182,-131.7705932617191,-577.6901977539055,,324.14169921874964,-193.838431714549,1096.5511646047871,11195.9296875,0.0,354135.1556952431,1096.5511646047871,-193.838431714549,90.11531328742215,-149.72667728545105,2344.8944100657372,-559.5895358190255
615,,-643.9615264892582,-5859.548025512696,-3320.9621154785154,-2894.3425811767584,-1236.7646697998052,,-3171.2431457519524,-635.6461700439459,-2692.442202758789,,-4913.974945068359,,-3191.3558685302733,-5032.731634521484,-85.61523742675854,-6006.6738952636715,1004.0833282470703,,-5556.190701293946,-1384.7976013183597,,-2280.208596801758,-2920.6413604736326,,-3172.2036895751953,-2856.065017700196,-3235.7822204589847,-4616.674685668946,-2271.486807250977,,-2797.4838592529295,-5231.383486938476,-1396.629348754882,,-2075.428909301757,-3032.227359008789,,-5344.683450317382,-3334.67571105957,,-3568.1035827636715,1916.5896026611326,-2918.912551879882,-5201.795846557617,-705.3198913574215,,-4064.063333129883,,-2712.083486938477,-1424.031643676758,-6262.0530456542965,-2141.838858032226,-964.9268493652344,-2284.1067413330074,,-1757.276626586915,,-880.4177764892584,-2772.25852355957,-2621.4331573486334,,-3451.366897583008,-3859.8060943603514,-4541.30041809082,-2796.5599761962885,,-2954.9877166748056,-4704.387298583984,,-2983.321975708008,-2719.1038421630865,,-1298.5379302978517,-988.2567321777342,-2588.3288299560545,-1436.0424652099605,1002.7685516357424,,-2010.9843292236328,-1294.5958380302395,1438.1926491566455,4209.5791015625,0.0,65233.112315660546,1438.1926491566455,-1294.5958380302395,90.34308081117736,-2640.409921331663,2334.1160098919113,455.3636530013455
616,,-3935.153295898437,-1458.789610290527,1833.00460357666,-2184.31443939209,-1960.048399353027,-1461.0805648803707,,-1737.2865097045906,-1495.4152206420895,,-2419.414585876465,-2041.5882675170906,582.4046768188482,,-3474.100486755371,,631.7262222290037,-3199.7230224609375,-1898.5709823608395,142.13947753906177,,304.6486221313471,1243.3917129516603,-2873.4109970092777,,1030.4904296875002,-2188.014085388184,-1937.9027938842773,,924.5586074829098,-3166.560667419434,1442.3562988281246,,-2344.910704040527,-2489.66160736084,-2708.6133773803704,,-851.4334823608397,1573.2161621093755,-2073.709288024902,-1898.5709823608395,264.97696685791016,,-702.2139282226562,-1675.6028915405277,,-779.0249862670898,,-1982.6915878295895,266.1575332641596,-2808.4941879272455,-3292.383152770997,-121.60423583984357,,-747.4893417358398,-1009.1615341186525,,-1848.0094238281254,-3030.1163681030275,-2578.1577880859377,-553.7630233764648,-3804.0789657592777,,-1628.9224472045898,,-2275.1205673217773,-294.291539001465,-2878.8546981811523,-2086.50584564209,2060.504579162598,,-3622.2716171264656,458.6736709594725,,-390.96934814453107,2434.33056640625,-6293.496580505372,,-1909.6152084350588,-2857.5076732176376,1441.1177474569035,0.0,0.0,601378.8015507439,1441.1177474569035,-2857.5076732176376,90.34316337775516,-1312.2716585705575,2344.6685742945633,-1550.1483305751365
617,-4257.35892944336,-968.6903381347652,,-3542.977618408203,,-1861.238726806641,-2764.362860107422,-3374.578747558594,-2754.221624755859,-2427.664343261719,,-1604.7638366699216,,-468.8955871582034,-3326.3795837402345,-453.82372283935547,-720.1795471191408,-1728.6964294433592,,-3003.736468505859,3859.9377014160154,,-5823.749163818359,-3105.486541748047,-1208.5942443847653,-3703.571673583984,-1761.591009521485,,-2352.1623474121093,,-3960.4165405273434,-3528.9447448730466,-1503.4476013183594,,-1564.5426086425778,-3558.6081726074217,-1872.8916320800786,,-127.82216033935583,-4197.616931152344,-2515.73480834961,-1145.686578369141,,-526.2942749023432,,-3248.4665466308593,-1934.0683654785162,-1555.933990478516,-2188.5802673339845,,-2877.327709960937,-2720.0938171386715,-2809.83433227539,,-2232.989154052734,-2883.9377380371093,-1086.3688659667964,-5210.070263671875,,1805.5063171386719,-4118.166778564454,-4179.344519042969,,-988.0261413574217,-2496.9542541503906,-4193.173492431641,,-1354.5943969726568,-2847.714410400391,-220.33889617919885,-4261.477648925782,,-100.36686248779279,,-2298.7580017089845,-3217.4948364257816,-3836.104583740234,-1268.3496398925786,,-343.39682617187555,-1888.6522643376857,1096.5511646047871,4164.76708984375,0.0,945414.3812745705,1096.5511646047871,-1888.6522643376857,90.34316337775516,-2169.93510065318,2344.0782931533527,-1097.530693893476
618,4450.911126708984,,5166.282818603517,-1616.0380920410162,,2083.5283569335934,3442.299584960938,-2008.6668395996094,4071.307153320313,3600.711291503907,-230.90764160156232,,2556.8225524902355,7006.952252197266,-3932.896478271484,,5102.379040527344,,2379.1499755859368,4762.449420166015,5664.529858398438,3134.0787841796882,,5368.462231445313,361.89375610351544,,6922.5640075683605,4068.0548583984373,1189.209039306641,550.0543518066406,4016.4682556152347,,4679.514489746093,,671.8987121582031,3765.2023193359373,5472.79204711914,,-2373.7388610839844,4397.263812255859,-77.87393188476562,,2845.6082763671875,2864.8117248535164,5310.354663085938,4554.6947326660165,-3331.937091064453,,-1875.104357910157,,5555.287231445313,3438.4712646484377,4434.445678710937,3822.709936523438,-883.2907653808597,,,3702.2690368652347,29.6602783203125,41.05194091796875,2257.5067626953132,3758.123883056641,3567.5730712890618,,5141.305755615234,,893.4627380371094,2775.0974853515636,5152.451446533203,-2671.029925537109,,4782.046850585938,-432.74180908203016,,5811.160375976562,2346.7767333984375,2775.0974853515636,575.1870666503901,4.692279052735103,,2350.844524415073,1367.4112859744273,5088.98583984375,0.0,53441.800818079435,1367.4112859744273,2350.844524415073,90.34316337775516,2412.7602221298757,2338.701341697819,230.48723052343848
619,-1211.6503540039057,,256.85739746093714,-522.7991760253899,-1963.0089721679688,1307.3985900878906,-2274.7331176757816,,-1614.94873046875,-346.0664978027344,1311.8385620117188,,,1193.5969360351564,238.94028320312555,-1324.0868530273438,,47.874420166015625,-1323.0907592773438,-2072.5699462890625,,2545.1938354492186,-950.8690795898438,-1383.3616210937507,877.4158630371094,-439.35052490234375,,-2488.0647705078118,,-1964.7228271484382,-1357.8187744140632,2399.9029296874996,-1102.0998657226564,,-642.7701538085939,108.59141845703107,-211.12932128906232,-2437.6836914062496,18.116955566406432,,-547.5047851562504,1073.0465820312493,-1385.9238647460934,,,2542.710070800781,-513.5765380859375,-1207.6252319335936,100.9218383789057,,-1178.21826171875,916.2342102050779,,2456.5330078125,-575.1199584960941,-1702.394665527344,,-2607.6784790039064,-257.46286621093714,708.5232666015627,224.00168457031305,-2521.2777648925785,-330.97425537109393,,,-1828.0780517578123,-1293.8649841308588,82.17207031250018,-672.4764526367189,2567.5077209472656,912.6691406249993,,766.0444519042967,-1420.5932739257805,,149.88044433593677,,-1598.6509155273434,981.1584106445316,-1041.5594482421875,-193.838431714549,1082.5795242614386,6027.63916015625,0.0,359241.40149466286,1082.5795242614386,-193.838431714549,90.34316337775081,-377.979568335408,2345.61795909309,-460.3325521402643
620,,-806.3639892578121,-947.5956237792971,-1795.4094482421879,-1401.6262329101564,,-2962.7722167968745,-2240.3331817626954,-1521.3430786132812,,-1346.396484375,-2065.052880859375,,-2043.5305664062503,-2993.4027099609375,-3451.9045532226564,-2355.6367675781253,,-4039.9080200195312,742.227319335937,-3334.211499023437,-935.3711914062501,,-607.6372222900395,-1012.3263183593745,-2837.94172668457,-1535.083874511719,,-919.2923828125004,-2785.4910552978517,-3039.4413330078123,,-1908.7734863281248,,-1857.4596984863283,34.8487548828125,-951.9844116210934,-3612.7955078125,-2858.754516601563,,-2233.7978515625,-3665.8386718750003,,-250.57476806640625,-1663.9265045166017,-2466.9644805908206,,-1079.927136230468,,-17.89449462890616,-233.9571533203125,-1769.8862792968753,-2209.7690551757814,,17.424346923828125,-1440.1170166015627,,-1214.8434326171873,-1177.4542480468745,-2330.9259277343754,,-2342.774096679688,322.17171936035083,-2681.9837890625004,-2622.948876953125,,-1242.4958862304684,-1513.2866729736324,-1867.3540527343748,-293.66384277343786,,-1662.8351440429683,282.0661071777349,,-3495.960180664062,-3018.026306152344,-1321.0453491210938,,-1064.5128906249997,-2643.4234375,-1567.9993100709714,1250.5583009039567,1568.1500244140625,0.0,13.074398547568276,1250.5583009039567,-1567.9993100709714,69.17449657275161,-1808.382709121737,2330.7013510191805,870.3488384216075
621,-722.6043334960941,3057.1091674804693,1138.7475952148443,,,1512.1815490722656,1033.2363159179686,1126.6625122070309,,366.5027465820308,1110.6696289062502,2114.2742431640627,633.4723266601559,1248.929064941406,-1520.894775390625,,727.283471679687,1418.284802246094,,738.8702026367191,2424.934814453125,,-8.838244628906068,-87.44114990234357,1179.729992675781,,1656.6772583007814,525.1011108398443,,596.2676513671877,-10.842480468750182,794.1957641601557,-180.92176513671893,1387.3167114257812,,879.6683593749999,1617.693005371094,-543.7328124999995,792.2769897460939,,457.21375732421893,-209.35065917968677,,1627.6966918945309,32.47535400390643,-41.87895507812482,,155.0416259765625,1328.3383178710938,,-315.84670410156286,511.4392822265627,618.5541259765632,-182.82419433593805,2299.0850708007815,,893.3554443359371,675.350573730469,340.10092773437464,,2745.578662109375,144.58314208984393,,427.3077392578125,,2551.8181640625003,-1199.5174072265627,1039.0158203125002,,-328.59136962890625,3605.2228027343754,-245.71424560546802,1137.6073730468752,385.60523681640643,357.46021728515643,,-816.0468872070314,2789.3380859375,-286.22666015624964,,-15.962794878832208,1093.2957677095528,557.7498779296875,0.0,628807.9038243863,1093.2957677095528,-15.962794878832208,90.34316337775516,710.4891765416294,2340.390999320235,-762.3149726909353
622,,-1560.676950073242,42.55025024414044,2487.794390869141,1120.8335876464844,3695.90619506836,,-1899.667779541016,-680.3625915527346,85.08832397460901,-353.2091735839849,,-1307.7580505371097,-1396.4303771972654,,592.4164611816404,-694.5878479003904,428.9558410644531,,609.1557189941404,-436.1609802246094,2104.83452758789,-860.453912353516,,,-1114.7643615722654,694.7303283691408,-520.7027282714844,-137.93843383789135,245.02001342773383,,-248.53178100585956,684.5603332519527,,-1178.4560485839847,-262.245904541016,624.7524475097662,-627.0221374511721,,2094.9430358886716,-1891.759088134766,-265.2950744628906,716.7008361816406,,296.9092712402344,-99.5343200683592,,-1246.6176330566414,1352.6588439941406,-321.193304443359,,948.7789001464844,-1591.4926696777347,-823.285699462891,,624.3017150878904,-500.23737182617197,-1197.2310485839844,,86.5190612792967,725.199029541016,,1423.315728759766,-147.33666381835974,-809.8631286621094,-321.193304443359,57.472259521484375,,477.39619750976544,,-1380.4179260253904,-990.9273132324224,918.8162048339846,10.162615966797603,317.45390014648456,,206.72363891601526,95.82816772460865,1375.318060302735,,134.15073388740166,868.9630221372357,796.5590209960938,0.0,124200.77725254624,868.9630221372357,134.15073388740166,90.34113087444877,-12.130159364276722,2344.4566938311427,18.086894528014454
623,,-4242.486685180664,-685.9290802001956,-1518.311270141602,,-461.9097900390625,-3312.8241455078123,-1262.699490356445,-2370.9405426025387,-18.430007934570312,,-2319.1927001953127,,-3025.853628540039,-2203.21240234375,-1478.5706451416017,,-2729.4883422851562,-971.8815948486331,-1955.5499786376954,-2829.336221313477,-1535.3543975830075,,-1688.1619873046875,76.20268554687527,-2181.8924224853513,-3140.2489532470704,,-2268.177725219726,,-1403.3914215087889,-3509.3525146484376,-1534.1456451416016,,-3482.499685668945,-656.870361328125,-3125.846255493164,,-764.686767578125,-2790.6591217041014,-3577.4818267822266,,-1051.3122344970702,-3411.9929565429684,304.32897644042987,,-1581.6045928955073,-3090.56262512207,12.137985229492188,-1334.9756500244143,,-2930.0066314697265,-3062.5470703125,-333.4392364501955,-1206.1030059814452,,,-2115.6150146484374,-2602.8883331298825,-1497.106594848633,-54.91911621093732,-3484.4291412353514,,-1208.460598754883,-1564.765798950195,-566.7097564697265,,-2906.9021484375003,,-1113.9932525634767,-3448.109594726563,-1035.220999145508,-1783.7313018798823,42.10614013671875,,-3221.27405090332,,-1051.7708648681637,-1697.741860961914,-2178.396752929688,-1856.2404685833383,886.3350950132774,4335.1591796875,0.0,152054.1179851709,886.3350950132774,-1856.2404685833383,90.34316337204993,-1811.9149440259519,2339.762052805469,-157.1322027420665
624,,-754.64697265625,-1259.1801269531252,-2712.7193115234377,,-3270.389440917969,-1824.611962890625,-2493.2909088134766,,-1193.0411010742191,-981.9309814453127,244.23200683593768,-2731.8763061523437,728.2572814941409,-2810.7659912109375,,-1392.1896240234378,,-2839.024444580078,500.0956298828123,-2486.928656005859,-130.9580078125,-3898.9587677001955,,-85.87958374023401,-810.7997558593752,,216.91749267578098,-1878.607666015625,-1728.3196594238284,,-3431.682922363281,730.6489440917971,-2953.3146514892574,-2002.0157531738287,,,-2080.466870117187,-1891.1218505859374,-70.8455627441408,-971.0640380859377,-1537.095281982422,,-756.6608520507816,-1500.9122924804688,-1021.0826721191406,,-1438.9973266601555,-2764.6329406738287,,106.5792236328125,15.7054443359375,-3932.785168457031,-3989.6137817382814,-1206.8503845214846,,-57.082025146484284,-850.3779296875,,-2618.387451171875,-418.36555786132794,-1453.2272949218755,,-3057.5867431640627,-1613.2997802734376,,-265.6031860351559,-2336.706762695313,-1504.4138122558597,-487.11911621093714,-1630.5145568847656,,537.5244567871096,,-4109.688720703125,-2328.6081481933597,-592.3805786132816,-2722.7059448242185,,-3654.42607421875,-1504.0096128583332,1250.5583009039567,7010.44384765625,0.0,12.868182689657917,1250.5583009039567,-1504.0096128583332,68.41049878150913,-1482.5015181830138,2330.0703444648893,790.5074276484793
625,1077.5512207031252,2595.0201324462896,,4275.771279907227,1030.0790557861328,3646.126135253906,4260.696475219727,,3667.08801574707,1974.2678344726555,,4399.408975219727,1971.9980621337886,,3167.7837677001953,1555.7474731445309,3078.3402618408204,3023.6600097656246,,3428.075540161133,2770.785171508789,2166.224279785156,,3754.899795532227,423.1773468017582,4297.965161132813,3794.2579254150387,,3877.04651184082,,3721.4676666259766,3392.1146392822266,786.0874877929691,4873.26311340332,,1034.8698150634764,2578.4916992187505,3321.723794555664,3198.437210083008,,,3306.5009399414066,1133.6948516845705,4986.667495727539,3383.962292480469,,2393.790298461914,3407.299270629883,,3834.9231842041017,-842.2432861328125,4235.462295532227,3189.5198242187503,2705.1641754150396,,3393.6950103759764,3206.3565460205077,4726.939794921875,1670.6806182861328,,3013.288992309571,,1248.2651275634762,3266.9874176025396,2710.5844146728514,2897.03489074707,,3993.787832641602,,2547.82236328125,3443.23186340332,3143.380764770508,3673.8087646484373,3815.395645141601,,2482.7723663330075,4302.284243774415,4094.860986328125,2137.5773712158198,,2228.890110559675,1328.9611408891553,6354.19384765625,0.0,86668.77368579745,1328.9611408891553,2228.890110559675,90.34316190890536,2841.022846772676,2338.572868028524,-31.042532268985042
